Customer_ID,Age,Gender,Marital_Status,Occupation,Region,Account_Type,Annual_Income,Account_Tenure,Engagement_Score,Credit_Limit,Products_Held,Total_Investment_Value,Avg_Monthly_Balance,Online_Banking_Score,Complaints_Filed,Overdue_Count,Feedback_Score,Dormancy_Period,Churn
25692,26,Male,Single,Business,North,Savings,172494,13,26.7,77744,4,162728,41779,32.36,4,3,10.0,6,Yes
25693,32,Male,Other,Unemployed,North,Savings,41896,12,44.39,70457,3,141610,35645,46.37,4,2,6.62,1,Yes
25694,30,Female,Married,Business,West,Savings,61442,24,33.28,78139,7,249615,58053,11.58,3,2,4.73,6,No
25695,34,Female,Single,Business,South,Savings,40590,6,66.31,45241,3,71070,24386,58.98,1,2,8.59,5,No
25696,39,Female,Single,Business,South,Savings,71454,26,29.56,59442,5,298900,67004,55.01,3,4,4.2,12,Yes
25697,21,Male,Single,Student,East,Savings,42570,7,63.01,23421,1,88293,27082,56.22,2,2,9.33,2,No
25698,42,Other,Single,Retired,West,Savings,43683,29,93.81,74749,7,306259,74148,99.66,2,2,9.67,0,No
25699,27,Female,Married,Student,South,Current,24941,14,58.59,17249,5,158985,36231,58.59,2,2,10.0,5,No
25700,41,Female,Single,Self-Employed,East,Current,63492,26,37.41,16156,5,268286,64065,28.64,3,2,7.38,6,No
25701,48,Male,Married,Business,West,Savings,77486,8,64.07,99862,1,103771,31267,62.73,1,4,8.29,5,No
25702,40,Male,Single,Student,South,Premium,182825,2,57.67,103424,1,63084,21622,67.76,3,2,8.32,2,Yes
25703,21,Male,Single,Student,West,Current,79356,4,35.98,64753,1,69433,19080,40.78,4,2,5.32,19,Yes
25704,37,Male,Single,Salaried,North,Current,45715,3,47.76,68191,1,38839,18385,50.45,2,2,8.75,5,Yes
25705,43,Male,Single,Unemployed,West,Premium,26481,19,68.61,43258,3,192110,48128,71.98,1,2,9.16,2,No
25706,44,Male,Married,Student,East,Current,28774,20,73.86,68159,6,230717,54040,78.47,1,4,8.09,2,No
25707,24,Male,Married,Student,West,Premium,27518,20,63.63,76265,5,198583,52226,67.93,1,2,6.98,4,No
25708,18,Male,Single,Business,South,Savings,184762,19,82.01,135885,5,210099,62762,84.27,1,2,10.0,0,No
25709,56,Male,Married,Business,West,Savings,71160,5,78.09,98224,3,89446,23640,61.89,1,3,10.0,2,No
25710,29,Female,Married,Student,Central,Savings,42201,28,65.47,83209,5,285107,74000,62.09,1,2,9.65,1,No
25711,44,Female,Other,Student,South,Savings,33660,22,55.23,64834,5,250266,56997,59.55,2,3,9.65,1,No
25712,45,Female,Single,Self-Employed,East,Savings,35822,7,64.12,72540,3,102975,24224,55.62,1,3,7.08,2,No
25713,18,Female,Married,Retired,North,Savings,41540,2,42.2,68438,1,17354,17761,26.46,3,3,6.27,4,Yes
25714,45,Male,Married,Unemployed,South,Current,131893,3,75.96,78976,2,41027,25999,91.03,4,2,10.0,2,Yes
25715,18,Female,Single,Unemployed,East,Current,58808,16,51.65,63961,5,204506,45572,62.9,3,3,6.75,2,No
25716,46,Female,Single,Self-Employed,South,Savings,25122,16,55.72,67152,4,185250,43823,52.28,3,2,7.38,3,No
25717,34,Female,Married,Unemployed,North,Savings,239492,4,50.39,127480,2,79136,29231,52.66,3,2,9.49,4,No
25718,45,Female,Single,Self-Employed,West,Savings,30209,16,58.81,64138,4,191094,42696,63.11,2,2,9.13,2,No
25719,38,Male,Single,Business,South,Current,42003,24,35.41,55984,6,270760,56824,24.31,5,2,7.09,12,Yes
25720,47,Female,Married,Retired,East,Savings,131411,11,45.42,93923,1,148378,41992,46.78,3,4,9.31,5,Yes
25721,25,Male,Other,Unemployed,Central,Current,76809,2,78.26,63134,1,34406,23138,86.32,2,3,10.0,3,No
25722,35,Male,Married,Retired,North,Current,45163,25,93.85,93185,5,268442,66695,100.0,1,3,6.2,4,No
25723,22,Female,Other,Salaried,South,Premium,28600,24,62.96,92061,4,257414,61465,69.0,2,2,9.28,2,No
25724,18,Female,Married,Salaried,East,Savings,33522,20,100.0,44220,6,202537,54601,83.15,0,3,9.79,5,No
25725,31,Male,Married,Business,East,Savings,34755,1,57.06,74200,1,36781,12252,44.08,2,2,6.93,1,No
25726,23,Male,Single,Salaried,North,Current,60127,24,84.16,52047,5,245706,62584,89.94,2,2,10.0,5,No
25727,51,Female,Single,Self-Employed,South,Savings,67146,22,48.22,52589,6,261106,61097,41.41,2,2,9.02,5,No
25728,45,Male,Single,Retired,North,Savings,54765,10,60.94,50971,3,138277,32206,64.67,1,3,7.42,0,No
25729,37,Female,Married,Business,East,Savings,58481,5,65.18,108800,3,74938,24822,72.75,1,2,7.37,3,No
25730,39,Female,Married,Retired,East,Savings,31874,16,30.8,59635,4,170803,43194,12.34,3,2,5.27,15,Yes
25731,30,Female,Single,Student,Central,Premium,71387,28,87.58,75698,7,310814,78973,71.39,2,2,8.83,2,No
25732,47,Male,Married,Salaried,East,Savings,129095,18,70.77,65000,5,224652,52100,75.22,1,2,7.9,1,No
25733,31,Female,Other,Salaried,Central,Current,54302,28,62.41,113670,7,317199,72263,48.51,3,5,8.78,4,Yes
25734,44,Male,Married,Retired,South,Current,53670,12,45.37,39856,2,132197,33585,46.08,4,3,8.9,4,Yes
25735,44,Other,Other,Business,North,Savings,62931,20,57.27,82811,8,204144,55280,50.13,3,2,5.62,5,No
25736,34,Female,Single,Retired,West,Savings,117116,4,75.51,113340,3,50107,24097,68.82,3,3,10.0,2,No
25737,18,Male,Married,Student,North,Savings,35002,4,68.57,104561,1,85385,20337,61.84,1,3,10.0,3,Yes
25738,55,Male,Single,Unemployed,South,Savings,142986,18,37.94,115964,6,209113,50871,57.04,3,3,9.17,8,Yes
25739,34,Male,Single,Salaried,West,Savings,77090,27,71.41,94251,6,298005,71545,85.88,3,2,8.23,5,No
25740,29,Female,Other,Salaried,East,Savings,60913,14,77.06,63841,4,144375,42564,82.92,1,3,10.0,1,No
25741,53,Male,Single,Student,West,Savings,123988,26,52.69,83862,5,305859,70016,47.13,2,2,10.0,1,No
25742,23,Male,Single,Unemployed,North,Current,29459,3,79.82,81987,2,27585,21367,89.57,2,3,9.49,4,Yes
25743,19,Female,Single,Retired,West,Premium,81897,5,74.7,55795,3,82918,30244,91.67,1,2,10.0,0,No
25744,39,Female,Single,Retired,West,Current,77511,2,18.21,45257,2,46784,15643,9.02,4,3,7.13,6,Yes
25745,20,Male,Single,Business,West,Current,34157,23,91.56,89196,6,251323,60654,79.59,1,3,7.92,5,No
25746,25,Male,Married,Student,North,Current,78935,28,51.06,71111,6,291768,68248,42.04,3,2,7.17,2,No
25747,53,Female,Single,Retired,East,Savings,70967,10,85.13,62795,1,126221,38032,86.74,0,3,9.18,1,No
25748,21,Male,Other,Business,North,Savings,53785,18,34.02,55938,6,212126,49848,38.39,3,2,9.34,13,No
25749,21,Female,Single,Salaried,North,Savings,100477,3,76.97,88831,3,68130,26193,84.24,1,4,10.0,5,No
25750,28,Female,Married,Unemployed,Central,Savings,42486,26,91.81,85242,6,277233,66064,85.57,0,4,10.0,2,No
25751,39,Female,Single,Unemployed,South,Current,70417,21,31.2,65388,8,249793,52020,31.38,4,5,8.78,14,Yes
25752,32,Female,Married,Business,South,Savings,55325,6,90.25,77505,1,117165,28735,88.99,0,2,10.0,4,No
25753,44,Male,Other,Unemployed,West,Savings,41406,2,23.29,41557,3,27296,14572,31.57,3,2,8.81,13,No
25754,35,Female,Married,Self-Employed,Central,Savings,80961,24,72.9,79479,5,253501,64952,68.91,2,2,6.32,3,No
25755,32,Male,Married,Self-Employed,Central,Current,52857,4,53.52,116482,3,67511,24985,57.75,2,2,8.21,4,No
25756,39,Male,Married,Retired,Central,Savings,24740,15,38.75,36107,4,199355,42092,47.97,3,2,10.0,18,No
25757,20,Female,Single,Salaried,East,Savings,20319,20,43.85,40842,4,238922,52050,48.63,2,2,9.72,2,No
25758,59,Male,Single,Self-Employed,South,Current,96127,24,59.02,96273,5,260540,63489,62.46,3,2,8.21,3,No
25759,36,Male,Single,Business,East,Current,28785,29,100.0,43089,7,312727,74681,100.0,0,3,9.46,4,No
25760,39,Female,Married,Salaried,West,Current,70801,18,61.21,86942,4,203414,47923,38.6,1,2,10.0,3,No
25761,19,Male,Single,Retired,North,Savings,61881,17,66.5,85425,4,179755,48957,56.46,1,4,7.48,5,Yes
25762,34,Female,Single,Retired,North,Current,47996,2,45.86,107183,2,20026,16005,42.53,2,2,6.41,0,Yes
25763,18,Male,Married,Retired,East,Current,193687,4,35.64,115831,3,62963,29795,30.19,4,2,9.56,18,No
25764,26,Male,Married,Student,South,Savings,66689,6,54.57,79067,2,107009,27885,42.7,2,2,10.0,4,No
25765,36,Female,Single,Unemployed,South,Savings,94219,6,95.19,70463,4,70849,30581,96.91,0,2,10.0,1,No
25766,47,Female,Single,Retired,South,Savings,71032,2,40.63,62802,1,48862,16652,52.88,4,2,5.29,4,No
25767,26,Male,Married,Unemployed,West,Savings,52108,25,100.0,87716,5,267773,66598,97.19,1,3,10.0,1,No
25768,49,Female,Single,Self-Employed,Central,Savings,59192,8,54.41,45980,2,129978,30722,51.72,3,4,7.64,4,Yes
25769,34,Female,Single,Retired,North,Savings,143648,7,97.74,64552,2,87110,39114,93.1,1,2,8.98,0,No
25770,27,Female,Single,Salaried,North,Premium,115020,20,81.08,97910,5,247428,59828,90.03,0,4,9.62,0,No
25771,21,Male,Single,Self-Employed,North,Savings,193144,17,68.94,122908,6,221636,55138,47.46,1,3,7.97,0,No
25772,18,Male,Married,Retired,West,Savings,68390,25,76.13,65597,5,285553,65324,80.47,2,2,10.0,5,No
25773,38,Male,Married,Salaried,West,Current,35377,9,61.76,44039,4,135222,27634,47.18,1,2,7.28,4,No
25774,18,Other,Single,Business,West,Savings,45967,19,40.18,64091,4,210776,48322,50.72,2,3,9.77,2,Yes
25775,45,Female,Single,Self-Employed,North,Current,29358,7,58.44,51336,1,78936,23976,71.77,2,2,7.54,2,Yes
25776,38,Female,Single,Salaried,West,Savings,94866,7,59.41,76715,2,86548,33642,48.96,6,2,8.76,5,Yes
25777,32,Female,Single,Business,West,Savings,42127,16,51.62,69107,5,143329,42308,31.6,2,2,7.94,2,No
25778,37,Male,Single,Retired,East,Current,9574,28,74.49,45352,5,288660,71059,61.58,1,4,6.99,1,No
25779,25,Male,Married,Salaried,East,Savings,262568,16,67.41,163971,5,195737,59510,55.06,1,3,9.49,5,No
25780,42,Female,Single,Unemployed,West,Savings,42516,29,95.2,66090,6,322477,75830,100.0,0,2,9.07,0,No
25781,33,Female,Single,Student,North,Savings,42363,3,85.43,43154,2,63388,20959,80.76,1,2,8.49,0,No
25782,46,Female,Married,Salaried,North,Current,163238,5,60.84,132228,3,109951,29149,70.45,1,3,8.37,1,No
25783,42,Female,Single,Self-Employed,West,Current,28999,28,61.87,68166,6,300634,67896,61.32,1,3,10.0,1,Yes
25784,40,Female,Single,Self-Employed,East,Current,118416,18,69.4,118925,6,244225,55117,79.94,2,3,7.62,1,No
25785,34,Female,Single,Salaried,Central,Premium,42088,0,73.95,84650,1,9487,13694,66.73,1,2,8.06,5,No
25786,29,Female,Married,Retired,East,Savings,27057,3,90.36,42511,1,50411,20250,76.49,0,4,10.0,4,No
25787,31,Male,Single,Business,South,Savings,166613,10,32.86,57226,4,129436,36456,30.47,5,3,5.4,14,Yes
25788,43,Female,Single,Unemployed,South,Current,104178,5,64.54,87637,2,70717,25438,51.77,1,2,4.8,3,No
25789,36,Female,Married,Self-Employed,North,Savings,103984,11,70.12,89337,3,142343,37155,52.83,1,3,8.91,0,No
25790,29,Male,Single,Student,South,Savings,74652,4,69.06,47958,1,89290,21249,68.19,1,4,10.0,0,No
25791,55,Female,Married,Retired,East,Premium,85773,13,46.41,80543,5,144400,39879,62.76,2,2,7.26,2,No
25792,21,Female,Married,Self-Employed,East,Savings,28586,16,84.07,59995,3,147286,45151,79.49,2,2,10.0,3,No
25793,32,Male,Single,Salaried,South,Savings,64021,3,64.24,79719,2,76154,22233,63.57,1,3,5.43,4,Yes
25794,18,Male,Married,Self-Employed,North,Current,34294,14,49.43,75219,3,138868,41629,59.12,2,3,7.69,4,Yes
25795,37,Female,Married,Unemployed,South,Savings,26020,5,47.87,37897,1,73826,20521,46.58,3,3,7.23,1,Yes
25796,45,Male,Single,Retired,West,Current,76616,12,39.85,35494,4,159562,36082,40.95,3,3,8.71,15,Yes
25797,40,Female,Single,Salaried,East,Current,119957,11,43.2,95647,5,136676,35857,30.04,4,2,10.0,5,No
25798,18,Female,Married,Self-Employed,South,Current,47571,9,52.18,76849,3,138243,28685,62.64,3,2,9.94,0,No
25799,70,Male,Single,Student,Central,Savings,52722,5,62.17,76423,1,78319,25329,61.22,2,2,9.54,3,No
25800,59,Male,Single,Self-Employed,East,Savings,30245,21,37.19,93931,5,241610,50256,42.84,3,3,7.71,11,No
25801,48,Male,Other,Salaried,West,Current,60133,29,80.26,59652,5,316768,69836,83.67,0,3,10.0,0,No
25802,35,Female,Married,Unemployed,North,Savings,94470,8,29.59,72564,3,79977,30340,24.88,4,3,2.19,16,Yes
25803,54,Male,Married,Business,West,Savings,96270,15,54.7,108404,5,165242,43645,64.4,2,3,10.0,3,No
25804,49,Male,Married,Salaried,West,Premium,83042,7,63.81,84342,3,84632,29092,67.87,3,2,10.0,3,No
25805,27,Female,Married,Student,West,Savings,41313,6,62.58,69006,2,101873,21576,68.84,1,4,7.87,1,No
25806,40,Male,Single,Self-Employed,West,Savings,40535,13,98.04,79448,4,155699,40682,83.52,1,2,10.0,1,No
25807,52,Female,Other,Business,East,Savings,96494,29,73.78,119511,6,319874,77605,76.88,1,2,10.0,5,No
25808,33,Female,Single,Unemployed,East,Savings,97460,25,38.31,88682,6,287759,66048,38.79,4,4,6.44,19,Yes
25809,50,Male,Single,Salaried,West,Savings,54003,3,68.65,62231,2,61016,20816,88.38,1,3,9.09,5,No
25810,33,Male,Married,Self-Employed,North,Premium,46364,2,38.48,75144,2,34548,16210,47.42,4,2,5.58,14,No
25811,18,Male,Single,Unemployed,South,Savings,120613,28,89.11,71466,8,294686,76508,90.81,0,3,10.0,3,No
25812,33,Female,Married,Student,West,Current,48244,2,16.13,44529,1,57503,16841,6.65,4,2,3.74,9,Yes
25813,29,Female,Married,Salaried,South,Premium,93672,18,54.26,66444,3,191007,53271,49.78,4,2,6.01,0,No
25814,36,Male,Married,Self-Employed,North,Current,55154,9,66.73,72017,1,118573,29358,66.7,2,2,10.0,4,No
25815,37,Male,Single,Student,South,Current,31935,13,36.97,80485,3,171664,37174,43.15,3,2,7.64,14,Yes
25816,27,Female,Single,Self-Employed,Central,Savings,157532,20,84.2,129462,4,229528,61751,82.88,0,4,6.16,0,No
25817,21,Male,Married,Student,Central,Savings,64346,5,88.27,57152,1,88381,24761,90.82,0,2,10.0,4,No
25818,46,Female,Single,Business,South,Savings,39087,11,51.35,67954,2,131956,31908,60.97,3,2,4.81,0,No
25819,47,Male,Married,Unemployed,West,Savings,25991,11,54.5,66580,3,138262,33944,51.42,2,3,10.0,1,No
25820,33,Male,Married,Salaried,West,Current,27611,27,44.33,82382,8,271430,63320,41.43,4,3,8.21,1,No
25821,22,Female,Single,Student,South,Savings,47870,3,73.71,8279,1,51026,20767,76.67,2,3,7.35,0,Yes
25822,21,Male,Married,Business,Central,Savings,190056,29,58.68,105947,8,327202,77519,80.52,2,2,8.29,5,No
25823,30,Female,Married,Self-Employed,East,Savings,42158,9,38.33,48745,2,98672,28455,29.14,3,2,7.41,22,No
25824,43,Male,Married,Unemployed,West,Current,142696,28,100.0,71559,8,302471,78370,100.0,1,3,10.0,2,No
25825,30,Male,Single,Salaried,Central,Savings,55356,11,96.92,92245,4,147400,40429,95.99,2,2,10.0,1,No
25826,27,Male,Married,Salaried,North,Savings,29475,16,100.0,53635,4,187785,47678,100.0,0,3,7.76,0,No
25827,27,Female,Single,Student,East,Current,45074,22,31.11,83012,5,237925,56946,30.52,3,2,6.67,21,No
25828,22,Male,Single,Business,South,Savings,27761,27,85.38,31044,8,281876,68634,83.97,0,2,10.0,0,No
25829,45,Male,Married,Unemployed,Central,Current,35825,6,70.19,68126,2,52719,28723,80.67,1,2,7.56,4,No
25830,51,Female,Single,Unemployed,Central,Savings,35191,9,72.14,96314,4,90468,29186,68.4,2,3,9.61,5,No
25831,50,Female,Married,Unemployed,North,Savings,19105,0,36.7,64474,1,14075,10472,28.9,3,3,6.91,18,Yes
25832,34,Male,Single,Salaried,West,Savings,148401,18,43.66,116686,7,199309,50481,36.84,2,4,3.42,4,No
25833,28,Male,Single,Unemployed,South,Savings,67955,25,50.93,50938,6,291884,62127,55.42,2,5,5.58,2,Yes
25834,50,Female,Married,Unemployed,West,Current,39665,21,63.94,28697,2,249153,60352,70.86,1,2,9.23,0,No
25835,36,Female,Single,Self-Employed,West,Current,68394,19,56.95,69186,4,222634,47663,54.46,2,2,10.0,5,No
25836,33,Male,Married,Self-Employed,North,Current,36268,28,63.16,37320,7,317748,67910,69.97,2,2,8.02,1,No
25837,54,Male,Married,Self-Employed,North,Savings,12056,4,54.51,81294,1,59554,17796,48.66,2,3,7.48,4,No
25838,30,Male,Single,Unemployed,East,Savings,352926,24,46.52,171130,6,313687,75521,53.02,4,2,9.2,3,No
25839,38,Female,Single,Unemployed,South,Savings,67087,25,68.71,74444,5,271962,63823,75.17,1,3,10.0,1,No
25840,44,Male,Single,Unemployed,South,Savings,42049,24,66.12,86209,4,262813,61739,52.31,2,3,9.63,5,No
25841,50,Female,Single,Business,South,Current,18763,5,64.88,8805,1,49974,23628,52.59,1,2,7.95,5,No
25842,25,Female,Single,Self-Employed,West,Savings,24428,0,81.14,82068,1,25145,15672,80.73,0,2,10.0,3,No
25843,24,Female,Married,Retired,South,Current,161570,21,60.15,102997,7,233553,59277,75.49,2,2,10.0,0,No
25844,39,Female,Single,Retired,South,Savings,147438,28,66.13,104397,6,303816,74587,55.25,1,2,9.71,4,No
25845,39,Male,Single,Business,Central,Savings,94082,14,66.18,41991,3,157294,42509,82.71,1,4,9.44,5,No
25846,34,Male,Single,Unemployed,West,Savings,30667,1,23.87,87729,1,27560,14482,14.28,3,4,6.95,21,Yes
25847,38,Male,Married,Unemployed,North,Savings,148150,22,80.77,90674,6,236497,63196,75.5,0,2,6.24,2,No
25848,50,Male,Single,Self-Employed,Central,Savings,78422,28,52.59,81219,8,317610,69267,45.76,2,2,6.18,1,No
25849,50,Male,Single,Retired,North,Premium,88694,17,75.07,55411,5,209052,50795,81.6,2,4,9.11,5,Yes
25850,25,Male,Married,Unemployed,Central,Current,78253,12,67.36,50013,4,142654,40081,63.11,1,3,7.38,5,No
25851,40,Female,Single,Salaried,North,Premium,24241,1,48.46,67841,1,24254,12028,34.06,3,2,8.71,4,Yes
25852,43,Male,Other,Business,West,Savings,29176,7,74.43,74143,2,102000,28247,72.18,1,2,9.39,5,No
25853,21,Male,Single,Retired,West,Premium,44084,26,40.83,54609,4,291286,64544,54.53,2,2,5.51,1,No
25854,29,Male,Single,Retired,South,Savings,88096,23,66.58,76747,5,266588,61101,83.72,1,2,8.9,4,No
25855,21,Female,Married,Self-Employed,Central,Savings,26153,4,56.91,62001,1,72053,19682,51.4,3,2,8.09,0,No
25856,47,Male,Single,Student,Central,Savings,53894,21,82.23,109091,6,244097,57664,83.45,1,2,10.0,0,No
25857,31,Male,Single,Self-Employed,West,Premium,53854,26,86.02,85821,4,288485,70685,80.75,0,2,10.0,2,No
25858,43,Other,Other,Self-Employed,West,Savings,96340,22,61.45,77777,6,244453,58100,70.25,1,2,10.0,2,No
25859,33,Male,Married,Business,East,Savings,89751,14,59.22,44659,1,188285,46352,63.98,2,3,8.03,3,No
25860,26,Female,Married,Self-Employed,East,Savings,32658,24,31.1,50337,5,256397,55651,20.74,4,2,9.53,8,Yes
25861,37,Female,Married,Salaried,North,Savings,142630,12,53.54,104934,3,156340,41250,49.62,2,2,8.83,1,Yes
25862,48,Female,Single,Business,West,Current,29793,22,58.46,80055,5,225993,53695,49.0,2,2,7.41,3,No
25863,68,Male,Married,Retired,South,Current,115305,29,52.23,63520,7,339182,74902,55.75,2,2,7.65,1,No
25864,18,Male,Married,Student,North,Current,43041,24,73.86,28541,5,257582,65599,81.8,1,3,7.31,3,No
25865,38,Female,Single,Salaried,West,Current,66062,20,62.67,94787,5,226743,54743,71.44,1,2,5.89,1,No
25866,46,Female,Married,Student,West,Current,68568,16,73.93,84275,3,182398,50852,77.76,1,2,8.36,1,No
25867,31,Female,Married,Salaried,West,Savings,67415,3,34.61,56744,1,45271,17479,41.96,3,2,8.77,17,Yes
25868,48,Female,Single,Unemployed,West,Current,89742,6,68.19,71333,2,96567,28644,98.26,3,2,10.0,3,No
25869,40,Female,Married,Salaried,North,Current,75725,1,55.7,62449,1,6767,16345,50.64,2,3,9.92,5,Yes
25870,42,Male,Married,Retired,North,Savings,95816,8,77.23,103094,4,97960,33241,79.01,1,3,10.0,4,No
25871,42,Female,Other,Student,Central,Savings,79124,1,75.56,83988,1,42656,16896,76.38,2,2,10.0,1,No
25872,60,Female,Single,Student,West,Savings,28038,16,64.55,65906,4,180962,44926,57.42,1,4,10.0,2,Yes
25873,28,Male,Single,Unemployed,North,Current,70395,20,73.87,53412,3,233413,58804,73.15,1,2,10.0,3,No
25874,21,Male,Married,Retired,North,Savings,42688,17,0.0,78796,4,173668,41299,0.0,5,2,5.79,15,Yes
25875,45,Female,Married,Self-Employed,East,Savings,30774,5,83.88,57623,3,53075,25368,99.34,0,2,5.87,3,No
25876,32,Male,Single,Student,North,Savings,50316,17,82.14,91353,5,193824,49975,100.0,0,5,10.0,1,No
25877,27,Female,Single,Unemployed,East,Current,66832,26,91.38,59473,7,301992,64822,77.79,0,3,10.0,4,No
25878,38,Female,Married,Salaried,South,Savings,69550,21,37.19,91939,5,242920,54309,39.45,3,2,8.73,9,No
25879,23,Male,Married,Unemployed,North,Current,112827,5,47.07,74312,1,90851,25268,43.75,3,3,7.34,4,Yes
25880,25,Female,Single,Unemployed,Central,Savings,131187,29,41.32,113668,8,297251,78024,34.26,4,2,8.53,3,No
25881,38,Female,Married,Salaried,East,Savings,73259,25,83.05,128628,6,276517,68648,81.11,0,2,10.0,5,No
25882,40,Female,Single,Salaried,North,Savings,81655,1,58.06,90326,1,14169,18234,83.23,2,2,8.8,2,No
25883,44,Male,Married,Self-Employed,West,Savings,63397,1,68.39,83122,1,25370,18924,78.73,1,2,10.0,1,No
25884,45,Female,Married,Self-Employed,North,Current,94876,5,71.56,62903,2,85289,26071,71.61,1,3,6.02,0,No
25885,25,Female,Other,Self-Employed,Central,Savings,80193,8,76.76,53997,2,91697,32670,70.5,1,3,10.0,4,No
25886,22,Male,Married,Unemployed,South,Savings,57948,29,46.74,102281,7,301324,71367,29.94,4,2,8.66,4,No
25887,41,Female,Married,Salaried,North,Savings,217768,29,52.46,126849,8,310647,80007,65.39,2,3,10.0,1,No
25888,20,Female,Single,Retired,Central,Savings,43143,3,56.43,26525,4,39678,16760,58.57,2,3,7.36,0,No
25889,19,Male,Other,Self-Employed,South,Current,143296,9,83.58,105806,3,107616,40056,92.26,0,2,10.0,0,No
25890,45,Female,Single,Unemployed,North,Current,26566,19,65.48,54005,5,247723,49678,64.15,1,3,5.88,2,No
25891,37,Female,Single,Business,East,Savings,97554,29,93.79,64166,7,331325,78030,81.41,3,2,6.98,1,No
25892,43,Male,Married,Unemployed,South,Savings,141767,1,38.67,102135,1,41111,17645,30.05,3,3,7.75,16,No
25893,22,Male,Single,Salaried,South,Savings,19066,12,77.77,58704,4,156484,34024,70.32,1,3,9.89,3,No
25894,23,Male,Married,Self-Employed,West,Savings,65079,3,74.18,10628,2,40698,22488,70.64,1,2,6.86,1,No
